nfe,eta,temp,seed,gen_ppl,entropy,num_unique,num_samples
64,64.0,0.6,1,13.1961088180542,4.2595953941345215,512,512
64,64.0,0.7,1,14.55398178100586,4.309963703155518,512,512
64,64.0,0.9,1,19.15727424621582,4.4035773277282715,512,512
64,64.0,1.1,1,32.152278900146484,4.506322860717773,512,512
64,128.0,0.5,1,14.384387016296387,4.294862747192383,512,512
64,128.0,0.6,1,15.355506896972656,4.333837985992432,512,512
64,128.0,0.7,1,16.874250411987305,4.375021457672119,512,512
64,128.0,0.9,1,23.010292053222656,4.452284812927246,512,512
64,128.0,1.1,1,40.16889953613281,4.559967041015625,512,512
128,0.0,0.5,1,12.595687866210938,4.112491130828857,512,512
128,0.0,0.5,2,12.432013511657715,4.140295505523682,512,512
128,0.0,0.5,3,12.78823184967041,4.086943626403809,512,512
128,0.0,0.55,1,12.901701927185059,4.1558356285095215,512,512
128,0.0,0.55,2,12.89156436920166,4.1753668785095215,512,512
128,0.0,0.55,3,13.119059562683105,4.130551338195801,512,512
128,0.0,0.6,1,13.33007526397705,4.195700645446777,512,512
128,0.0,0.6,2,13.448113441467285,4.213562488555908,512,512
128,0.0,0.6,3,13.578007698059082,4.173527717590332,512,512
128,0.0,0.65,1,13.849752426147461,4.233504772186279,512,512
128,0.0,0.65,2,13.99797534942627,4.247246265411377,512,512
128,0.0,0.65,3,14.044307708740234,4.210803508758545,512,512
128,0.0,0.7,1,14.367473602294922,4.2639360427856445,512,512
128,0.0,0.7,2,14.800745964050293,4.277113914489746,512,512
128,0.0,0.7,3,14.747251510620117,4.2459797859191895,512,512
128,0.0,0.75,1,15.339794158935547,4.290988922119141,512,512
128,0.0,0.75,2,15.305604934692383,4.298551559448242,512,512
128,0.0,0.75,3,15.444636344909668,4.277054309844971,512,512
128,0.0,0.8,1,16.262229919433594,4.317946910858154,512,512
128,0.0,0.8,2,16.47159194946289,4.3274078369140625,512,512
128,0.0,0.8,3,16.531530380249023,4.309513092041016,512,512
128,0.0,0.85,1,17.468046188354492,4.349651336669922,512,512
128,0.0,0.85,2,17.449556350708008,4.348501205444336,512,512
128,0.0,0.85,3,17.45802116394043,4.338225364685059,512,512
128,0.0,0.9,1,18.783123016357422,4.375728130340576,512,512
128,0.0,0.9,2,18.57667350769043,4.370725631713867,512,512
128,0.0,0.9,3,18.740062713623047,4.3653564453125,512,512
128,0.0,0.95,1,20.313730239868164,4.400792121887207,512,512
128,0.0,0.95,2,20.151933670043945,4.392745018005371,512,512
128,0.0,0.95,3,20.353059768676758,4.390166282653809,512,512
128,0.0,1.0,1,21.96174430847168,4.4230499267578125,512,512
128,0.0,1.0,2,21.9432373046875,4.41942024230957,512,512
128,0.0,1.0,3,22.63955307006836,4.423451900482178,512,512
128,0.0,1.05,1,24.166889190673828,4.4459919929504395,512,512
128,0.0,1.05,2,24.200862884521484,4.443499565124512,512,512
128,0.0,1.05,3,24.947111129760742,4.450443267822266,512,512
128,0.0,1.1,1,26.944189071655273,4.474498748779297,512,512
128,0.0,1.1,2,26.854570388793945,4.465053081512451,512,512
128,0.0,1.1,3,28.172086715698242,4.479238986968994,512,512
128,0.0,1.15,1,30.3702449798584,4.500558853149414,512,512
128,0.0,1.15,2,30.029769897460938,4.488609790802002,512,512
128,0.0,1.15,3,31.975831985473633,4.51092529296875,512,512
128,0.0,1.2,1,35.06062698364258,4.529730319976807,512,512
128,0.0,1.2,2,34.68510055541992,4.521291255950928,512,512
128,0.0,1.2,3,36.58066177368164,4.537950038909912,512,512
128,1.0,0.5,1,12.178542137145996,4.129272937774658,512,512
128,1.0,0.6,1,12.990121841430664,4.2044677734375,512,512
128,1.0,0.7,1,14.16018295288086,4.268731594085693,512,512
128,2.0,0.5,1,12.075335502624512,4.119421005249023,512,512
128,2.0,0.6,1,12.929628372192383,4.195691108703613,512,512
128,2.0,0.7,1,14.227136611938477,4.264273643493652,512,512
128,4.0,0.5,1,11.74225902557373,4.1349196434021,512,512
128,4.0,0.6,1,12.533935546875,4.2079949378967285,512,512
128,4.0,0.7,1,13.804262161254883,4.2667694091796875,512,512
128,8.0,0.5,1,11.51646900177002,4.140822410583496,512,512
128,8.0,0.6,1,12.374968528747559,4.20813512802124,512,512
128,8.0,0.7,1,13.551448822021484,4.273095607757568,512,512
128,16.0,0.5,1,10.984601020812988,4.141168117523193,512,512
128,16.0,0.6,1,11.938586235046387,4.205438137054443,512,512
128,16.0,0.7,1,12.850113868713379,4.2722063064575195,512,512
128,32.0,0.5,1,10.868060111999512,4.166499137878418,512,512
128,32.0,0.5,2,11.006197929382324,4.175114154815674,512,512
128,32.0,0.5,3,11.115169525146484,4.127113342285156,512,512
128,32.0,0.55,1,11.209654808044434,4.189780235290527,512,512
128,32.0,0.55,2,11.298578262329102,4.202172756195068,512,512
128,32.0,0.55,3,11.407893180847168,4.155385494232178,512,512
128,32.0,0.6,1,11.441224098205566,4.217589855194092,512,512
128,32.0,0.6,2,11.585601806640625,4.226921558380127,512,512
128,32.0,0.6,3,11.760547637939453,4.192392826080322,512,512
128,32.0,0.65,1,11.946065902709961,4.2427077293396,512,512
128,32.0,0.65,2,12.0972261428833,4.256208419799805,512,512
128,32.0,0.65,3,12.268620491027832,4.220129013061523,512,512
128,32.0,0.7,1,12.351444244384766,4.273616790771484,512,512
128,32.0,0.7,2,12.51405143737793,4.278003215789795,512,512
128,32.0,0.7,3,12.805473327636719,4.256150245666504,512,512
128,32.0,0.75,1,13.1492280960083,4.298672199249268,512,512
128,32.0,0.75,2,13.305014610290527,4.302297115325928,512,512
128,32.0,0.75,3,13.263188362121582,4.284191608428955,512,512
128,32.0,0.8,1,13.946171760559082,4.325953006744385,512,512
128,32.0,0.8,2,13.939606666564941,4.322650909423828,512,512
128,32.0,0.8,3,14.032620429992676,4.3142523765563965,512,512
128,32.0,0.85,1,14.899299621582031,4.346973419189453,512,512
128,32.0,0.85,2,14.857193946838379,4.346261978149414,512,512
128,32.0,0.85,3,14.981189727783203,4.337142467498779,512,512
128,32.0,0.9,1,16.008134841918945,4.368962287902832,512,512
128,32.0,0.9,2,15.90796184539795,4.369859218597412,512,512
128,32.0,0.9,3,16.102405548095703,4.369288921356201,512,512
128,32.0,0.95,1,17.30963897705078,4.39044713973999,512,512
128,32.0,0.95,2,17.252588272094727,4.386158466339111,512,512
128,32.0,0.95,3,17.5626277923584,4.393072128295898,512,512
128,32.0,1.0,1,18.946063995361328,4.407528877258301,512,512
128,32.0,1.0,2,18.910585403442383,4.404300689697266,512,512
128,32.0,1.0,3,19.452680587768555,4.416112899780273,512,512
128,32.0,1.05,1,21.185047149658203,4.433341026306152,512,512
128,32.0,1.05,2,21.055936813354492,4.434504508972168,512,512
128,32.0,1.05,3,21.78525733947754,4.440005779266357,512,512
128,32.0,1.1,1,23.86161231994629,4.454296588897705,512,512
128,32.0,1.1,2,24.393783569335938,4.466027736663818,512,512
128,32.0,1.1,3,24.811784744262695,4.468059539794922,512,512
128,32.0,1.15,1,27.781780242919922,4.483438968658447,512,512
128,32.0,1.15,2,28.47334861755371,4.497256755828857,512,512
128,32.0,1.15,3,29.629657745361328,4.50480318069458,512,512
128,32.0,1.2,1,33.26498794555664,4.520746231079102,512,512
128,32.0,1.2,2,34.14613723754883,4.530519962310791,512,512
128,32.0,1.2,3,35.66187286376953,4.540319442749023,512,512
128,64.0,0.5,1,11.060307502746582,4.180929183959961,512,512
128,64.0,0.6,1,11.754651069641113,4.230545520782471,512,512
128,64.0,0.7,1,12.372001647949219,4.273911476135254,512,512
128,128.0,0.5,1,11.31706428527832,4.216009140014648,512,512
128,128.0,0.6,1,11.98635482788086,4.255997657775879,512,512
128,128.0,0.7,1,12.807106018066406,4.297143936157227,512,512
256,0.0,0.5,1,12.330144882202148,4.121330261230469,512,512
256,0.0,0.5,2,12.38191032409668,4.1406049728393555,512,512
256,0.0,0.5,3,12.5997314453125,4.077881336212158,512,512
256,0.0,0.55,1,12.775533676147461,4.162097930908203,512,512
256,0.0,0.55,2,12.757872581481934,4.176417350769043,512,512
256,0.0,0.55,3,13.059731483459473,4.123931407928467,512,512
256,0.0,0.6,1,13.269021034240723,4.202545642852783,512,512
256,0.0,0.6,2,13.276508331298828,4.213192939758301,512,512
256,0.0,0.6,3,13.496882438659668,4.16934871673584,512,512
256,0.0,0.65,1,13.82405948638916,4.238189697265625,512,512
256,0.0,0.65,2,13.821320533752441,4.24691104888916,512,512
256,0.0,0.65,3,13.959708213806152,4.207494735717773,512,512
256,0.0,0.7,1,14.381863594055176,4.267140865325928,512,512
256,0.0,0.7,2,14.638622283935547,4.275689601898193,512,512
256,0.0,0.7,3,14.437198638916016,4.240960121154785,512,512
256,0.0,0.75,1,15.085124969482422,4.2971272468566895,512,512
256,0.0,0.75,2,15.332829475402832,4.299904823303223,512,512
256,0.0,0.75,3,15.629003524780273,4.276486396789551,512,512
256,0.0,0.8,1,16.044557571411133,4.326465606689453,512,512
256,0.0,0.8,2,16.289791107177734,4.325446128845215,512,512
256,0.0,0.8,3,16.53742218017578,4.311419486999512,512,512
256,0.0,0.85,1,17.048601150512695,4.351312160491943,512,512
256,0.0,0.85,2,17.226905822753906,4.348089694976807,512,512
256,0.0,0.85,3,17.628082275390625,4.340293884277344,512,512
256,0.0,0.9,1,18.32855796813965,4.376143455505371,512,512
256,0.0,0.9,2,18.477710723876953,4.372619152069092,512,512
256,0.0,0.9,3,18.854158401489258,4.370728969573975,512,512
256,0.0,0.95,1,19.871307373046875,4.39824104309082,512,512
256,0.0,0.95,2,20.07891082763672,4.400576114654541,512,512
256,0.0,0.95,3,20.477203369140625,4.395770072937012,512,512
256,0.0,1.0,1,21.71107292175293,4.420987606048584,512,512
256,0.0,1.0,2,21.462987899780273,4.416794776916504,512,512
256,0.0,1.0,3,21.82242774963379,4.4149250984191895,512,512
256,0.0,1.05,1,23.78193473815918,4.443451881408691,512,512
256,0.0,1.05,2,23.803483963012695,4.441242218017578,512,512
256,0.0,1.05,3,24.263078689575195,4.443082809448242,512,512
256,0.0,1.1,1,26.456912994384766,4.47071647644043,512,512
256,0.0,1.1,2,26.48085594177246,4.46278190612793,512,512
256,0.0,1.1,3,27.004474639892578,4.469759464263916,512,512
256,0.0,1.15,1,29.65916633605957,4.497259616851807,512,512
256,0.0,1.15,2,29.31169891357422,4.485751152038574,512,512
256,0.0,1.15,3,30.556869506835938,4.496860027313232,512,512
256,0.0,1.2,1,34.27127456665039,4.526266098022461,512,512
256,0.0,1.2,2,33.9002799987793,4.51809549331665,512,512
256,0.0,1.2,3,35.41370391845703,4.527964115142822,512,512
256,16.0,0.5,1,10.986845016479492,4.147646427154541,512,512
256,32.0,0.5,1,10.637040138244629,4.152122497558594,512,512
256,64.0,0.5,1,10.493239402770996,4.168084144592285,512,512
256,64.0,0.5,2,10.465658187866211,4.1820292472839355,512,512
256,64.0,0.5,3,10.681381225585938,4.151238441467285,512,512
256,64.0,0.55,1,10.735238075256348,4.193330764770508,512,512
256,64.0,0.55,2,10.75245475769043,4.203856468200684,512,512
256,64.0,0.55,3,10.820968627929688,4.1732869148254395,512,512
256,64.0,0.6,1,10.971843719482422,4.213531017303467,512,512
256,64.0,0.6,2,10.928194046020508,4.2246856689453125,512,512
256,64.0,0.6,3,11.174490928649902,4.193909168243408,512,512
256,64.0,0.65,1,11.19244384765625,4.238830089569092,512,512
256,64.0,0.65,2,11.290639877319336,4.243817329406738,512,512
256,64.0,0.65,3,11.366172790527344,4.225111961364746,512,512
256,64.0,0.7,1,11.543303489685059,4.260362148284912,512,512
256,64.0,0.7,2,11.538057327270508,4.260265350341797,512,512
256,64.0,0.7,3,11.611689567565918,4.246687889099121,512,512
256,64.0,0.75,1,12.11719799041748,4.28609037399292,512,512
256,64.0,0.75,2,11.943933486938477,4.280578136444092,512,512
256,64.0,0.75,3,12.104153633117676,4.273252964019775,512,512
256,64.0,0.8,1,12.546525001525879,4.303410053253174,512,512
256,64.0,0.8,2,12.485468864440918,4.30514669418335,512,512
256,64.0,0.8,3,12.70937442779541,4.302130222320557,512,512
256,64.0,0.85,1,13.295051574707031,4.328568458557129,512,512
256,64.0,0.85,2,13.312591552734375,4.326345920562744,512,512
256,64.0,0.85,3,13.456843376159668,4.322763919830322,512,512
256,64.0,0.9,1,14.218801498413086,4.340402126312256,512,512
256,64.0,0.9,2,14.0830659866333,4.34157133102417,512,512
256,64.0,0.9,3,14.488222122192383,4.341165542602539,512,512
256,64.0,0.95,1,15.191604614257812,4.3623151779174805,512,512
256,64.0,0.95,2,15.0194730758667,4.365349292755127,512,512
256,64.0,0.95,3,15.293950080871582,4.364500522613525,512,512
256,64.0,1.0,1,16.518674850463867,4.381397724151611,512,512
256,64.0,1.0,2,16.45816993713379,4.3900556564331055,512,512
256,64.0,1.0,3,16.69976234436035,4.387691020965576,512,512
256,64.0,1.05,1,18.218984603881836,4.403738021850586,512,512
256,64.0,1.05,2,18.200069427490234,4.413939476013184,512,512
256,64.0,1.05,3,18.537307739257812,4.415503025054932,512,512
256,64.0,1.1,1,20.476055145263672,4.438843727111816,512,512
256,64.0,1.1,2,20.995386123657227,4.4475860595703125,512,512
256,64.0,1.1,3,20.988588333129883,4.435598850250244,512,512
256,64.0,1.15,1,23.72125816345215,4.463994979858398,512,512
256,64.0,1.15,2,23.558069229125977,4.473189353942871,512,512
256,64.0,1.15,3,24.302236557006836,4.4687299728393555,512,512
256,64.0,1.2,1,28.247146606445312,4.4959259033203125,512,512
256,64.0,1.2,2,29.919857025146484,4.520994663238525,512,512
256,64.0,1.2,3,29.55435562133789,4.504533290863037,512,512
256,128.0,0.5,1,10.425580024719238,4.176770210266113,512,512
256,256.0,0.5,1,10.359302520751953,4.191579341888428,512,512
